TIME_UTC                 BISX        BISY       BISZ       BIST         BOSX      BOSY       BOSZ       BOST      dBX        dBY        dBZ        dBT                                                 
2006-06-09T01:44:18.323   -596.640   -626.547   1793.004   1990.830      1.481    111.882    134.938    175.295   -598.121   -738.429   1658.066   1911.075
2006-06-09T01:44:18.331   -602.080   -627.965   1797.419   1996.887      0.782    111.768    136.147    176.150   -602.862   -739.734   1661.272   1915.848
2006-06-09T01:44:18.339   -601.616   -632.986   1806.918   2006.880      1.497    111.281    138.585    177.740   -603.113   -744.267   1668.333   1923.802
2006-06-09T01:44:18.347   -595.840   -629.933   1799.628   1997.624      2.157    111.709    136.553    176.438   -597.997   -741.641   1663.075   1916.625
2006-06-09T01:44:18.355   -597.728   -626.043   1792.930   1990.932      1.608    112.118    135.203    175.650   -599.336   -738.162   1657.727   1911.059
2006-06-09T01:44:18.362   -602.560   -629.969   1802.021   2001.804      1.157    111.748    137.426    177.130   -603.717   -741.717   1664.595   1919.765
2006-06-09T01:44:18.370   -600.336   -632.112   1805.397   2004.851      1.707    111.643    138.090    177.583   -602.043   -743.755   1667.307   1922.379
2006-06-09T01:44:18.378   -595.072   -627.847   1795.906   1993.384      2.111    112.071    135.658    175.976   -597.183   -739.917   1660.247   1913.250
2006-06-09T01:44:18.386   -599.344   -627.304   1795.716   1994.321      1.448    112.116    135.763    176.078   -600.792   -739.419   1659.953   1913.932
2006-06-09T01:44:18.394   -603.392   -630.967   1804.085   2004.226      0.995    111.938    137.523    177.324   -604.387   -742.905   1666.562   1922.139
2006-06-09T01:44:18.402   -598.320   -630.304   1801.812   2000.449      1.891    111.925    136.810    176.771   -600.211   -742.229   1665.002   1919.216
2006-06-09T01:44:18.409   -595.312   -627.673   1794.707   1992.321      1.998    112.042    135.386    175.747   -597.310   -739.715   1659.321   1912.408
2006-06-09T01:44:18.417   -601.664   -628.842   1798.566   1998.070      1.001    111.889    136.171    176.246   -602.665   -740.731   1662.395   1917.146
2006-06-09T01:44:18.425   -602.640   -630.370   1803.316   2003.120      1.173    112.012    136.995    176.963   -603.813   -742.382   1666.321   1921.548
2006-06-09T01:44:18.433   -595.632   -629.451   1799.133   1996.965      2.084    111.967    136.186    176.317   -597.716   -741.418   1662.947   1916.340
2006-06-09T01:44:18.441   -597.520   -628.282   1795.593   1993.972      1.538    111.905    135.626    175.839   -599.058   -740.186   1659.967   1913.697
2006-06-09T01:44:18.448   -603.168   -629.142   1800.203   2000.090      0.962    112.195    136.252    176.503   -604.130   -741.337   1663.951   1919.189
2006-06-09T01:44:18.456   -599.936   -629.565   1801.949   2000.824      1.611    112.222    136.707    176.877   -601.547   -741.787   1665.242   1919.671
2006-06-09T01:44:18.464   -595.456   -629.194   1797.790   1995.620      1.995    111.938    136.066    176.205   -597.451   -741.132   1661.724   1915.085
2006-06-09T01:44:18.472   -600.320   -628.639   1796.866   1996.071      1.229    112.018    135.707    175.972   -601.549   -740.658   1661.159   1915.694
2006-06-09T01:44:18.480   -602.128   -628.734   1800.857   2000.237      1.308    112.544    136.132    176.635   -603.436   -741.278   1664.724   1919.618
2006-06-09T01:44:18.487   -597.488   -629.113   1800.678   1998.804      1.861    112.295    136.555    176.807   -599.349   -741.408   1664.123   1917.866
2006-06-09T01:44:18.495   -597.504   -629.178   1797.286   1995.773      1.563    111.920    135.922    176.078   -599.067   -741.097   1661.363   1915.263
2006-06-09T01:44:18.503   -601.408   -628.632   1798.278   1997.667      1.382    112.326    135.780    176.225   -602.790   -740.958   1662.499   1917.362
2006-06-09T01:44:18.511   -599.616   -628.570   1800.912   1999.481      1.712    112.668    136.316    176.859   -601.328   -741.238   1664.596   1918.829
2006-06-09T01:44:18.519   -597.792   -628.876   1799.096   1997.395      1.572    112.264    136.379    176.649   -599.364   -741.140   1662.716   1916.547
2006-06-09T01:44:18.527   -599.552   -629.146   1797.437   1996.514      1.494    112.050    135.875    176.123   -601.046   -741.196   1661.562   1916.094
2006-06-09T01:44:18.534   -599.824   -629.004   1799.839   1998.713      1.861    112.583    136.084    176.627   -601.685   -741.587   1663.755   1918.347
2006-06-09T01:44:18.542   -598.800   -627.732   1799.696   1997.877      1.604    112.823    136.181    176.853   -600.404   -740.555   1663.515   1917.339
2006-06-09T01:44:18.550   -599.488   -628.729   1798.031   1996.898      1.277    112.313    136.124    176.481   -600.765   -741.042   1661.907   1916.246
2006-06-09T01:44:18.558   -599.264   -629.959   1799.513   1998.553      1.811    112.208    136.163    176.449   -601.075   -742.167   1663.350   1918.029
2006-06-09T01:44:18.566   -598.528   -628.402   1800.124   1998.392      1.942    112.877    136.069    176.804   -600.470   -741.278   1664.056   1918.108
2006-06-09T01:44:18.573   -599.712   -626.715   1797.607   1995.950      1.247    112.955    135.621    176.504   -600.959   -739.669   1661.986   1915.844
2006-06-09T01:44:18.581   -599.952   -629.469   1798.942   1998.090      1.501    112.298    136.348    176.646   -601.453   -741.767   1662.594   1917.337
2006-06-09T01:44:18.589   -597.872   -630.524   1801.346   1999.965      2.177    112.413    136.587    176.911   -600.049   -742.937   1664.759   1919.228
2006-06-09T01:44:18.597   -598.656   -626.579   1797.828   1995.789      1.560    113.273    135.470    176.594   -600.216   -739.852   1662.358   1916.005
2006-06-09T01:44:18.605   -601.056   -626.661   1796.653   1995.478      1.062    112.912    135.670    176.512   -602.118   -739.574   1660.983   1915.301
2006-06-09T01:44:18.612   -599.040   -631.558   1802.338   2001.534      1.793    112.129    137.235    177.227   -600.833   -743.686   1665.103   1920.062
2006-06-09T01:44:18.620   -597.904   -629.309   1800.503   1998.832      2.009    112.714    136.276    176.861   -599.913   -742.023   1664.226   1918.370
2006-06-09T01:44:18.628   -599.712   -624.891   1794.910   1992.949      0.993    113.323    134.863    176.156   -600.705   -738.214   1660.048   1913.521
2006-06-09T01:44:18.636   -601.408   -629.048   1799.557   1998.949      0.982    112.339    136.828    177.039   -602.390   -741.386   1662.729   1917.601
2006-06-09T01:44:18.644   -598.832   -632.532   1804.686   2003.893      1.609    111.846    137.834    177.512   -600.441   -744.378   1666.851   1921.724
2006-06-09T01:44:18.652   -598.144   -626.879   1797.409   1995.352      1.430    112.901    135.645    176.489   -599.574   -739.779   1661.764   1915.260
2006-06-09T01:44:18.659   -600.400   -625.424   1794.959   1993.367      0.765    112.906    135.638    176.482   -601.165   -738.330   1659.321   1913.081
2006-06-09T01:44:18.667   -601.536   -631.865   1803.962   2003.841      0.853    111.742    138.283    177.790   -602.389   -743.607   1665.680   1921.019
2006-06-09T01:44:18.675   -598.384   -631.152   1803.137   2001.929      1.543    112.097    137.395    177.328   -599.927   -743.249   1665.742   1920.164
2006-06-09T01:44:18.683   -597.872   -625.164   1794.326   1991.956      1.255    112.962    135.333    176.287   -599.127   -738.127   1658.993   1912.078
2006-06-09T01:44:18.691   -601.488   -627.785   1798.346   1997.486      0.398    112.357    136.901    177.105   -601.886   -740.142   1661.445   1915.849
2006-06-09T01:44:18.698   -601.808   -632.811   1806.408   2006.423      0.875    111.653    138.746    178.095   -602.683   -744.464   1667.661   1923.161
2006-06-09T01:44:18.706   -597.440   -628.745   1799.559   1997.665      1.530    112.457    136.604    176.945   -598.970   -741.202   1662.955   1916.655
2006-06-09T01:44:18.714   -598.080   -625.486   1794.118   1991.932      0.951    112.684    135.781    176.451   -599.031   -738.170   1658.337   1911.495
2006-06-09T01:44:18.722   -603.648   -629.833   1802.202   2002.252      0.053    112.040    137.996    177.752   -603.701   -741.873   1664.206   1919.482
2006-06-09T01:44:18.730   -600.784   -632.227   1805.766   2005.354      1.033    111.880    138.299    177.890   -601.817   -744.108   1667.467   1922.583
2006-06-09T01:44:18.737   -595.504   -627.322   1796.613   1993.985      1.554    112.481    136.260    176.695   -597.058   -739.803   1660.353   1913.259
2006-06-09T01:44:18.745   -600.544   -626.401   1795.932   1994.593      0.305    112.456    136.365    176.754   -600.849   -738.857   1659.566   1913.397
2006-06-09T01:44:18.753   -604.720   -630.946   1804.938   2005.388      0.115    111.966    138.468    178.072   -604.835   -742.911   1666.470   1922.203
2006-06-09T01:44:18.761   -597.952   -631.149   1803.472   2002.100      1.437    112.028    137.963    177.725   -599.389   -743.177   1665.509   1919.765
2006-06-09T01:44:18.769   -596.064   -626.494   1795.018   1992.455      1.050    112.472    136.076    176.544   -597.114   -738.967   1658.942   1911.728
2006-06-09T01:44:18.777   -603.712   -627.402   1798.564   1998.232     -0.223    112.473    136.918    177.191   -603.489   -739.875   1661.646   1916.424
2006-06-09T01:44:18.784   -603.328   -631.751   1806.161   2006.323      0.515    111.969    138.780    178.317   -603.843   -743.720   1667.382   1922.995
2006-06-09T01:44:18.792   -595.424   -630.057   1800.906   1998.691      1.455    112.099    137.523    177.429   -596.879   -742.157   1663.383   1916.744
2006-06-09T01:44:18.800   -598.992   -625.893   1794.504   1992.681      0.363    112.534    136.021    176.539   -599.355   -738.427   1658.482   1911.822
2006-06-09T01:44:18.808   -605.216   -628.774   1801.348   2001.624     -0.365    112.285    137.557    177.567   -604.851   -741.059   1663.791   1919.170
2006-06-09T01:44:18.816   -600.240   -632.191   1806.212   2005.581      0.831    111.799    138.923    178.323   -601.071   -743.990   1667.289   1922.150
2006-06-09T01:44:18.823   -595.616   -628.251   1797.906   1995.476      0.962    112.203    136.868    176.984   -596.578   -740.454   1661.038   1913.955
2006-06-09T01:44:18.831   -602.160   -626.270   1795.490   1994.642     -0.154    112.367    136.253    176.610   -602.006   -738.636   1659.237   1913.390
2006-06-09T01:44:18.839   -604.208   -630.638   1804.537   2004.776      0.060    112.031    138.524    178.157   -604.268   -742.669   1666.013   1921.535
2006-06-09T01:44:18.847   -598.128   -631.230   1804.464   2003.072      0.743    111.826    138.435    177.960   -598.871   -743.056   1666.029   1920.008
2006-06-09T01:44:18.855   -597.712   -626.875   1795.391   1993.405      0.378    112.206    136.300    176.545   -598.090   -739.081   1659.091   1912.206
2006-06-09T01:44:18.862   -603.408   -628.040   1798.576   1998.352     -0.193    112.112    137.125    177.122   -603.215   -740.151   1661.451   1916.275
2006-06-09T01:44:18.870   -602.624   -631.473   1806.256   2006.109      0.191    111.843    138.964    178.381   -602.815   -743.317   1667.292   1922.438
2006-06-09T01:44:18.878   -597.488   -629.305   1800.885   1999.051      0.518    112.073    137.636    177.494   -598.006   -741.378   1663.249   1916.677
2006-06-09T01:44:18.886   -599.728   -627.131   1795.254   1993.967      0.174    112.084    136.476    176.603   -599.902   -739.215   1658.777   1912.554
2006-06-09T01:44:18.894   -603.472   -629.960   1802.537   2002.540     -0.127    111.925    138.124    177.780   -603.345   -741.885   1664.413   1919.554
2006-06-09T01:44:18.902   -601.360   -630.232   1804.880   2004.100      0.125    112.061    138.508    178.164   -601.485   -742.293   1666.372   1920.827
2006-06-09T01:44:18.909   -597.808   -628.316   1797.914   1996.159      0.362    111.918    137.156    177.024   -598.170   -740.234   1660.758   1914.124
2006-06-09T01:44:18.917   -601.040   -628.821   1798.020   1997.384      0.022    111.792    137.324    177.074   -601.062   -740.614   1660.696   1915.123
2006-06-09T01:44:18.925   -603.168   -630.070   1804.167   2003.951     -0.259    112.058    138.333    178.025   -602.909   -742.127   1665.835   1920.744
2006-06-09T01:44:18.933   -600.192   -628.862   1801.905   2000.640      0.072    112.143    137.877    177.725   -600.264   -741.006   1664.028   1917.914
2006-06-09T01:44:18.941   -598.480   -629.089   1797.578   1996.301      0.227    111.698    137.451    177.114   -598.707   -740.787   1660.126   1913.958
2006-06-09T01:44:18.948   -601.936   -629.868   1801.139   2000.791     -0.086    111.668    137.907    177.449   -601.850   -741.536   1663.232   1917.926
2006-06-09T01:44:18.956   -602.480   -628.656   1802.890   2002.150     -0.237    112.281    137.909    177.837   -602.243   -740.937   1664.981   1919.335
2006-06-09T01:44:18.964   -599.424   -628.873   1799.710   1998.436      0.126    111.813    137.788    177.448   -599.550   -740.686   1661.922   1915.740
2006-06-09T01:44:18.972   -599.760   -630.507   1799.721   1999.061      0.056    111.295    137.922    177.226   -599.816   -741.802   1661.799   1916.148
2006-06-09T01:44:18.980   -602.416   -629.344   1802.327   2001.840     -0.211    112.048    137.901    177.683   -602.205   -741.392   1664.427   1919.018
2006-06-09T01:44:18.987   -601.184   -627.798   1800.697   1999.515     -0.124    112.293    137.677    177.665   -601.060   -740.092   1663.019   1916.936
2006-06-09T01:44:18.995   -599.776   -630.027   1800.075   1999.234     -0.099    111.492    138.131    177.512   -599.677   -741.519   1661.944   1916.121
2006-06-09T01:44:19.003   -601.024   -630.741   1801.789   2001.376     -0.085    111.403    138.155    177.475   -600.939   -742.144   1663.634   1918.224
2006-06-09T01:44:19.011   -601.648   -628.218   1801.177   2000.219     -0.021    112.258    137.589    177.574   -601.627   -740.476   1663.588   1917.755
2006-06-09T01:44:19.019   -600.752   -627.939   1799.430   1998.289     -0.285    111.994    137.677    177.476   -600.467   -739.933   1661.754   1915.591
2006-06-09T01:44:19.026   -600.768   -631.075   1801.850   2001.460     -0.241    111.264    138.571    177.712   -600.527   -742.339   1663.280   1917.863
2006-06-09T01:44:19.034   -601.040   -630.389   1802.462   2001.876      0.114    111.669    138.091    177.593   -601.154   -742.058   1664.371   1918.898
2006-06-09T01:44:19.042   -600.512   -627.345   1799.176   1997.801      0.027    112.281    137.333    177.390   -600.539   -739.626   1661.843   1915.572
